user name,user screen name,location,total followers,total friends,total listed,total favorites,total status,is this tweet a quote?,tweet retweet count,favorite count,was this a retweet?,was this favorited,id,created_at,tweet language,text,verified?
,,,,,,,,,,,,,,,,,
b'Chief',b'rpmp22_chief',b'',54,53,0,9754,3717,FALSE,2423,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,"b'RT @thehill: Ted Cruz calls on Senate to pass bill to make ""El Chapo"" pay for border wall https://t.co/xl7q7Jlr0n https://t.co/wHmcmKPV8x'",FALSE
,,,,,,,,,,,,,,,,,
b'Henry Parker',b'hparker48',b'',172,378,4,11891,14630,FALSE,0,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'Trump Picks El Chapo to Run D.E.A. https://t.co/Yi5immPXFf',FALSE
,,,,,,,,,,,,,,,,,
b'A bit mad',b'atweetor',b'',894,1286,1,8542,13121,FALSE,2885,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,"b""RT @grantstern: Trump and his son cry incessantly about El Chapo and their ludicrous border wall, but they're perfectly comfortable with ta\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'Jorge Lobo Gama',b'JorgeLoboGama1',b'',449,1827,2,3512,19534,FALSE,1294,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,b'RT @yustedqueopina: @FelipeCalderon \n-Fraude electoral en 2006\n-Estela de luz\n-Refiner\xc3\xada Bicentenario\n-Odebrecht\n-Guarder\xc3\xada ABC\n-Saqueo a P\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Saul',b'Eracsau',b'',33,110,0,4340,3020,FALSE,546,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,"b'RT @fisgonmonero: Condenaron al Chapo a cadena perpetua. Equivoc\xc3\xb3 el rumbo.\nEn el M\xc3\xa9xico neoliberal, muchos cr\xc3\xadmenes no tienen castigo. \nLo\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Joe Rhasley',b'Guasipatitumo',"b'Jupiter, FL'",813,3300,0,42,107320,FALSE,6310,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,"b'RT @ElyangelicaNews: #ELVEREDICTO Despu\xc3\xa9s de la condena a Joaquin \xe2\x80\x9cEl Chapo\xe2\x80\x9d Guzm\xc3\xa1n, el representante de la DEA dice \xe2\x80\x9cno importa quien seas\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'one of the deplorables',b'MikeSisk12',"b'Daytona Beach, FL'",2956,3920,0,1018,696,FALSE,747,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,"b'RT @RodStryker: Mexican drug trafficking kingpin murderous madman bendejo\nJoaquin ""El Chapo"" Guzman convicted in New York trial.\n\nHe earned\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Lord Albert',b'LordalbertLord',b'',139,1662,12,11448,12563,FALSE,57,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,"b'RT @OtroMundoMD: \xf0\x9f\x9a\xa8 #\xc3\x9aLTIMAHORA El Chapo Guzm\xc3\xa1n, declarado culpable en el juicio contra el c\xc3\xa1rtel de Sinaola\n\xe2\x9a\xa0\xef\xb8\x8f El juez puede condenarle a c\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'christi b athans',b'AthansChristi',"b'Austin, Tx.'",982,891,5,167316,87420,FALSE,2410,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,"b""RT @joncoopertweets: Do NOT retweet this evidence that @DonaldJTrumpJr is tied to El Chapo's Mexican drug cartel. It could make Don Jr angr\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'JodyJ',b'JodyJ29610116',b'',0,2,0,0,3,FALSE,0,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,"b""'El Chapo' found guilty in US trial https://t.co/YLG54uOxMf\n\nCasio-Ortiz \xe2\x80\x94&gt; Her Father""",FALSE
,,,,,,,,,,,,,,,,,
b'RLC#ProTrump\xf0\x9f\x87\xba\xf0\x9f\x87\xb8',b'Rhonda12071307',"b'Texas, USA'",907,1079,1,4645,1760,FALSE,8364,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'Turing',b'Sr_d_Ls_anillos',b'Boedo ',159,1149,0,4988,8279,FALSE,130,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,b'RT @GustOlmos: #BuenMiercoles Querido Chapo Guzm\xc3\xa1n te escribo estas l\xc3\xadneas porque me enter\xc3\xa9 de que fuiste condenado por narcotraficante! Es\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'John Gorman',b'JohnGor77222373',b'',1101,2425,4,6344,16103,FALSE,2,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,und,b'RT @D66582775: @LibertyIsBella1 https://t.co/qcAVdKLZgf',FALSE
,,,,,,,,,,,,,,,,,
b'Carpe Covfefe \xf0\x9f\x92\x8b',b'JustJenn_TX',"b'Houston, TX'",9225,9855,3,115462,45018,FALSE,3112,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,"b""RT @tedcruz: What we need to do isn't complicated...\n\nStop the human traffickers.\n\nStop the drug traffickers.\n\nAnd #BuildTheWall!\n\nI have a\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'Daniel victoriano',b'victoriano1820',b'Banfield',67,239,0,230,1865,FALSE,29,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,b'RT @AhMiraVosss: El Chapo ya fue declarado culpable y sentenciado a cadena perpetua y ac\xc3\xa1 a La Chapa la tenemos de senadora y con fueros.\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Pedro Jos\xc3\xa9 Bravo S.',b'pjbs1969',b'',56,74,0,238,5555,FALSE,6310,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,"b'RT @ElyangelicaNews: #ELVEREDICTO Despu\xc3\xa9s de la condena a Joaquin \xe2\x80\x9cEl Chapo\xe2\x80\x9d Guzm\xc3\xa1n, el representante de la DEA dice \xe2\x80\x9cno importa quien seas\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Geno Gallaher',b'GenoGallaher',"b'Pennsylvania, USA'",115,136,0,483,774,FALSE,106,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,"b""RT @SandraTXAS: Brilliant!!:\n\nTed Cruz wants to pass 'El Chapo Act' to make notorious drug lord pay for border wall \n\nhttps://t.co/DrI4Lfun\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'Episode IV \xf0\x9f\x93\x9a',b'Conybiscus',b'A la vera del Mar Dulce',580,1646,12,54747,25511,FALSE,130,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,b'RT @GustOlmos: #BuenMiercoles Querido Chapo Guzm\xc3\xa1n te escribo estas l\xc3\xadneas porque me enter\xc3\xa9 de que fuiste condenado por narcotraficante! Es\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Fernando Reyes Hern\xc3\xa1ndez',b'Fernand20365158',b'',0,4,0,7,220,FALSE,1,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,"b'RT @Rodick95: @revistaproceso Ya quiero que sea marzo para que los empleados @FelipeCalderon @VicenteFoxQue @EPN de este delincuente, el Na\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'wendi \xf0\x9f\x94\x86',b'jane_wendi',b'',129,455,0,39415,12644,TRUE,2949,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'RT @adamcbest: So let me get this straight. Ted Cruz wants to use money seized from El Chapo to fund the wall. The same El Chapo whose cart\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Michael Macias',b'mikuri23',b'',22,174,0,1491,63,FALSE,0,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'@Caspappas @IngrahamAngle @realDonaldTrump Lmao no thats american citizens paying for it \xf0\x9f\x98\x82. Who made chapo rich? Americans.',FALSE
,,,,,,,,,,,,,,,,,
b'\xf0\x9f\x87\xba\xf0\x9f\x87\xb8Les Deplorables\xf0\x9f\x87\xae\xf0\x9f\x87\xb1\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x8d\xbb',b'Trumptrooper2',b'Nationwide',8122,3230,11,119378,117169,FALSE,167,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'RT @gspatton007: Pelosi and Schumer Arrest El Chapo\n\nTrump takes over the Bust to build the\nWall with Chapo\xe2\x80\x99s $14 billion\n\nSheriff MAGA Hat\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'#Latinoametrica \xe2\x84\xb9',b'Latinoametrica',b'',14782,14,152,232,351679,FALSE,0,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,b'Tendencias hoy 13/2 a esta hora(11:10:22) en Guatemala:\nEl Chapo\ntiquisate\nFoppa\ngustavo alejos',FALSE
,,,,,,,,,,,,,,,,,
b'Geoff Love',b'gdlcolorado',"b'Evergreen, Co.'",14109,14517,129,2062,63790,FALSE,0,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,"b'El Chapo trial: Undocumented immigrant detained, ICE plans to deport - USA TODAY https://t.co/Kilkjj4Obs via @GoogleNews'",FALSE
,,,,,,,,,,,,,,,,,
b'Rodolfo Adle',b'rodolfo_adle',"b'Tucum\xc3\xa1n, Argentina'",148,301,6,13138,7993,FALSE,478,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,b'RT @PeroniaRepublic: Gente desaparecida. \n\nFloppy Randazzo \nAbalito Hard Medina \nGildo Chap\xc3\xb3 Insfran \nCarlos Marx Zannini \nCristina Lujuria\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'perry rutledge\xf0\x9f\x8c\x9f\xf0\x9f\x8c\x9f\xf0\x9f\x8c\x9f',b'joshua1413',b'bumpass va',655,665,18,46801,49294,FALSE,0,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,"b""What we need to do isn't complicated... Stop the human traffickers. Stop the drug traffickers. And #BuildTheWall!\xe2\x80\xa6 https://t.co/kqpSkZwn47""",FALSE
,,,,,,,,,,,,,,,,,
b'\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 American Patriots United \xf0\x9f\x87\xba\xf0\x9f\x87\xb8',b'KidKush479',"b'Bentonville, AR'",2086,1383,4,2297,2293,FALSE,6234,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,"b""RT @tedcruz: Let's pass the EL CHAPO Act and make El Chapo pay to secure our border: https://t.co/xBCc6dVaR2""",FALSE
,,,,,,,,,,,,,,,,,
b'Jeff Krieble',b'Aureliansage',"b'Boston, MA'",58,223,6,1169,3095,FALSE,0,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'Ted Cruz has the answers for the country and President  Trump.  Just have El Chapo pay for the wall ....and he is g\xe2\x80\xa6 https://t.co/vZMFjmDOWf',FALSE
,,,,,,,,,,,,,,,,,
b'kevin haddad',b'kevinhaddad08',"b'Rancho Cucamonga, CA'",6865,6873,1,17092,12828,FALSE,170,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'RT @Barracuda_Bella: .@SenTedCruz @SenateGOP let\xe2\x80\x99s pass the El Chapo bill!  Prosecutors are seeking 14 million from seized assets which cou\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Cheryl',b'Cheryl49051562',b'',1022,460,1,25508,30613,FALSE,8364,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'Agustyn  Gonz\xc3\xa1lez Hern\xc3\xa1ndez',b'AgustynGonzlez1',"b'Xalapa, Veracruz de Ignacio de'",12,43,0,907,445,FALSE,23,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,"b'RT @Rafaherrera1983: Es declarado culpable el Chapo Guzm\xc3\xa1n y sentenciado a cadena perpetua, el \xc3\xbanico corresponsal en la Casa Blanca @JJesus\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Julio \xe2\x98\x83\xef\xb8\x8f',b'juiceboyjulio',"b'Palm Springs, CA'",393,171,1,19318,22814,FALSE,29,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'RT @nium001: \xe2\x80\x9cSo you breaking out?\xe2\x80\x9d\n\nEl Chapo:\nhttps://t.co/aZcL4rLya4',FALSE
,,,,,,,,,,,,,,,,,
b'Magpe Miranda',b'Magpemiranda',b'',152,369,0,32644,5648,FALSE,3,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,b'RT @AristeguiOnline: Sobre la cumbre convocada por el papa Francisco (@Pontifex_es) para tratar los casos de pederastia y abusos por parte\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'\xe2\xad\x90\xef\xb8\x8f \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 NavyPhil \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 \xe2\xad\x90\xef\xb8\x8f',b'PhillipLaird',b'Texas Yall',11882,11878,314,98361,228083,FALSE,747,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,"b'RT @RodStryker: Mexican drug trafficking kingpin murderous madman bendejo\nJoaquin ""El Chapo"" Guzman convicted in New York trial.\n\nHe earned\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Jorge Aguayo',b'xjaguayo',b'Mexico',231,409,5,12608,10972,FALSE,1013,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,"b'RT @monerorape: Cadena perpetua para el Chapo, \xc2\xbfy para ellos? Cart\xc3\xb3n en @Milenio https://t.co/PwiZHVJPuG'",FALSE
,,,,,,,,,,,,,,,,,
b'Victor Salazar',b'vsalazar1129',b'',332,319,0,5632,4697,FALSE,2087,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'RT @_pachecoJA: El Chapo on his way to prison for the 8482958279th time knowing he memorized every face in that court room\n https://t.co/cL\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'OutCorruption',b'VillarrealM563',"b'Monterrey, Nuevo Le\xc3\xb3n'",1621,1807,18,61853,65735,FALSE,546,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,"b'RT @fisgonmonero: Condenaron al Chapo a cadena perpetua. Equivoc\xc3\xb3 el rumbo.\nEn el M\xc3\xa9xico neoliberal, muchos cr\xc3\xadmenes no tienen castigo. \nLo\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Enrique Ram\xc3\xadrez',b'Enrique02045653',"b'Tijuana, Baja California'",42,324,0,1981,581,FALSE,1013,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,"b'RT @monerorape: Cadena perpetua para el Chapo, \xc2\xbfy para ellos? Cart\xc3\xb3n en @Milenio https://t.co/PwiZHVJPuG'",FALSE
,,,,,,,,,,,,,,,,,
b'\xf0\x9f\x91\xbd starZship \xf0\x9f\x9b\xb8',b'starZship',b'Nibiru',16235,15167,301,29239,106177,FALSE,0,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'So when is the American version of the El Chapo story coming out? Sean Penn? Anyone?',FALSE
,,,,,,,,,,,,,,,,,
b'Nicol\xc3\xa1s Dario',b'nclsnavarro',b'',151,153,7,892,2974,FALSE,0,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'El chapo conviction means nothing. Business will continue as usual. The US will keep demanging narcotic substances\xe2\x80\xa6 https://t.co/MJGslCFL01',FALSE
,,,,,,,,,,,,,,,,,
b'Diario de Colima',b'Diario_deColima',"b'Colima, Colima'",3786,108,78,144,75729,FALSE,0,1,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,b'El Alcatraz de las Rocosas: la prisi\xc3\xb3n en la que \xe2\x80\x9cEl Chapo\xe2\x80\x9d vivir\xc3\xada un infierno (fotos)\nhttps://t.co/mKgwftbWAd https://t.co/q7B0StucKx',FALSE
,,,,,,,,,,,,,,,,,
b'Deiby Gonz\xc3\xa1lez',b'davidg_21',b'BOGOT\xc3\x81',1188,2231,8,9796,17463,FALSE,1366,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,"b'RT @HassNassar: \xc2\xbfCu\xc3\xa1ndo es que viaja Santrich a vacacionar con el Chapo Guzm\xc3\xa1n? Ese plan tur\xc3\xadstico de m\xc3\xa1xima seguridad, todo incluido, y 23\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Ralph Skinfloot',b'ThatKidMedina54',"b'Houston, TX'",322,287,0,5185,6908,FALSE,6189,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'RT @HOMEBOY187_: Inmates: are you breaking out again? \n\nEl Chapo: https://t.co/1LiEXPnan1',FALSE
,,,,,,,,,,,,,,,,,
b'molliesunshine',b'molliesunshine1',b'',166,276,0,4833,4545,FALSE,123,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'RT @in_pubs: \xe2\x80\x9cTrump aide Sarah Sanders ridiculed for suggesting Mexico border wall would have stopped El Chapo\xe2\x80\x9d\n\nYes. The mighty war lords\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Alejandro Cort\xc3\xa9s',b'profe_cortes',b'',454,1146,0,27947,5019,FALSE,2037,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,b'RT @Miriam_Junne: Salpicado en el jucio del Chapo.\nSalpicado en Odebrecht.\nSalpicado en los contratos leoninos de CFE. \n\xc2\xbfY a\xc3\xban as\xc3\xad @FelipeC\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Joan Pritcher',b'joanpritcher',b'',233,197,11,1354,8982,FALSE,0,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'Trump Picks El Chapo to Run D.E.A.                                                             Satire from The Boro\xe2\x80\xa6 https://t.co/CQ6iMd7vSq',FALSE
,,,,,,,,,,,,,,,,,
b'Dalton Vee',b'Az_DALTONVEE',"b'Pinal County, Arizona '",4484,4494,9,12908,8819,FALSE,0,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,"b'EL CHAPO GIVES CLINTON , PELOSI , SCHIFF &amp; MORE AWAY AT HIS SENTENCING https://t.co/rbBePcDlmZ via @YouTube El Chap\xe2\x80\xa6 https://t.co/z6X7q7tlyS'",FALSE
,,,,,,,,,,,,,,,,,
b'KIIKE \xf0\x9f\x8d\xa4',b'Enriterminel',b'A-113',892,374,15,6769,18897,FALSE,0,1,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,b'Emma Coronel al escuchar que el chapo es culpable por narcotr\xc3\xa1fico. https://t.co/zBkz6Pf3Se',FALSE
,,,,,,,,,,,,,,,,,
b'Chris Fl \xf0\x9f\x8c\xb4\xf0\x9f\x8c\xb4\xf0\x9f\x8c\x9f\xf0\x9f\x8c\x9f\xf0\x9f\x8c\x9f',b'Chris_A10_USA',b'Non Desistas Non Exieris',53041,52238,35,70020,100799,FALSE,167,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'RT @gspatton007: Pelosi and Schumer Arrest El Chapo\n\nTrump takes over the Bust to build the\nWall with Chapo\xe2\x80\x99s $14 billion\n\nSheriff MAGA Hat\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Phyllis Tebo',b'phyllis_tebo',"b'Amarillo, TX'",1499,1446,42,130514,120700,FALSE,6,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,"b""RT @killer100611: @grantstern @TheDemCoalition El Chapo's drug cartel testified 3 weeks ago that every drug, gun and all crime goes through\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'USNCPO #Resistance',b'CraigCo62',b'#UniteBlue      North Carolina',20514,20804,117,96604,109971,FALSE,2,3,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'The Joke that is Ted Cruz\xe2\x80\x99s plan to build Trump\xe2\x80\x99s border wall is a joke https://t.co/VcO3YTEXzz via @thinkprogress',FALSE
,,,,,,,,,,,,,,,,,
b'@labaz',b'labaz4',b'',1237,2534,10,13785,76028,FALSE,6310,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,"b'RT @ElyangelicaNews: #ELVEREDICTO Despu\xc3\xa9s de la condena a Joaquin \xe2\x80\x9cEl Chapo\xe2\x80\x9d Guzm\xc3\xa1n, el representante de la DEA dice \xe2\x80\x9cno importa quien seas\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Ch\xc3\xado Portillo \xf0\x9f\x8d\x83',b'xiopocket',b'La Ciudad de la Esperanza',414,658,6,9372,12962,FALSE,2037,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,b'RT @Miriam_Junne: Salpicado en el jucio del Chapo.\nSalpicado en Odebrecht.\nSalpicado en los contratos leoninos de CFE. \n\xc2\xbfY a\xc3\xban as\xc3\xad @FelipeC\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Geoff Love',b'gdlcolorado',"b'Evergreen, Co.'",14109,14517,129,2062,63790,FALSE,0,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,"b""The Spin: Bridge and budget woes | 'El Chapo' convicted | Election countdown - Chicago Tribune https://t.co/4Zf9Eziy84 via @GoogleNews""",FALSE
,,,,,,,,,,,,,,,,,
b'Gregf1956',b'gfen1956',b'',1477,1849,2,4693,9076,FALSE,104,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,"b""RT @dawg_lb: KEEP BUILDING the WALL!\n\n@SenTedCruz geeat udea having 'El Chapo' pay for the wall.  Is it not another way for Mexico to pay f\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'Norma Dieterle',b'DEETZ_',b'',13,91,0,157,46,FALSE,6234,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,"b""RT @tedcruz: Let's pass the EL CHAPO Act and make El Chapo pay to secure our border: https://t.co/xBCc6dVaR2""",FALSE
,,,,,,,,,,,,,,,,,
b'johndonnellan',b'jdcomedy',"b'Galway, Ireland'",544,1521,7,467,3664,FALSE,28,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,"b'RT @OwensDamien: So long, El Chapo. There won\xe2\x80\x99t be any drugs where you\xe2\x80\x99re going - PRISON.'",FALSE
,,,,,,,,,,,,,,,,,
b'Deiv',b'davidmnm09',b'Monterrey N.L.',586,631,3,134,3258,FALSE,2094,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,"b'RT @NachoRgz: Al declarar el jurado CULPABLE al Chapo, tambi\xc3\xa9n le dio VALOR LEGAL a los testimonios ah\xc3\xad vertidos, por lo cual tambi\xc3\xa9n ya es\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'LostElementDesigns',b'lostelementgems',"b'Portland, OR'",540,2105,7,2170,39334,FALSE,123,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'RT @pebbles9010: Stupid Ted Cruz wants to use El Chapo\xe2\x80\x99s drug money to build a wall.\n\nWhat should we use Trump\xe2\x80\x99s money for when he gets arr\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Linda',b'lewing99',"b'North Vancouver, British Columbia'",3590,4992,2,7987,13029,FALSE,263,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'RT @bjcreigh: The genius of Ted Cruz\xe2\x80\x99s proposal to use El Chapo\xe2\x80\x99s money to build a border wall?\n\nEl Chapo evaded authorities and escaped fr\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Poncho \xe2\x8c\x9a\xf0\x9f\x91\x93\xf0\x9f\x93\xb0',b'alfonso_74',b'Somewhere in a big country.',544,977,44,5023,111402,FALSE,2251,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,b'RT @AntiTelevisaMx: Resumen del juicio de El Chapo:\n\n-Acusan a Fox de aceptar sobornos del Chapo Guzm\xc3\xa1n\n\n-Acusan a Calder\xc3\xb3n de recibir mdd\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'LegallyBae',b'legallybae',"b'New York, NY'",3586,5000,218,51948,588206,FALSE,1,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'RT @NYLawJournal: In case you missed it...\nhttps://t.co/GHVmmtLLHT',FALSE
,,,,,,,,,,,,,,,,,
b'Enrique',b'consultor_ri',b'',482,1180,25,15086,35025,FALSE,13,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,b'RT @AristeguiOnline: #Ent\xc3\xa9rate: Fiscal\xc3\xada debe solicitar transcripci\xc3\xb3n de testimonios contra #ElChapo: Exsubprocurador de PGR |#Video \xf0\x9f\x91\x87 http\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Monte Chitty',b'mchitty61',"b'Texas, USA'",267,283,6,12886,11753,FALSE,8365,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'Nopeyonekenopey',b'nopeyonekenopey',b'Land of Oz',2100,2275,0,31642,53529,FALSE,313,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,"b'RT @Patriot_Mom_17: \xf0\x9f\x9a\xa8BREAKING\xf0\x9f\x9a\xa8\nEl Chapo drops names at his sentencing hearing! Clinton, Pelosi, Sciff and more! \xe2\x80\x9c\n\n@SaraCarterDC please con\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Mickey C',b'mlwestie77',b'',2451,2340,7,54863,32074,FALSE,1013,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,b'RT @SenTedCruz: Last week I reintroduced the EL CHAPO Act which would reserve any amounts forfeited to the US gov as a result of criminal p\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Chris Fl \xf0\x9f\x8c\xb4\xf0\x9f\x8c\xb4\xf0\x9f\x8c\x9f\xf0\x9f\x8c\x9f\xf0\x9f\x8c\x9f',b'Chris_A10_USA',b'Non Desistas Non Exieris',53041,52238,35,70020,100799,FALSE,124,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,en,"b'RT @gspatton007: USE DRUG $$ to DEFEAT \xf0\x9f\xa5\x8aDRUG $$\n\nVery SIMPLE for simpleton CONGRESS\n\nSenate pass El Chapo Act NOW, NOW.\nYES NOW\xf0\x9f\x91\x8d\n\nGive Pres\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Teresa  Useche Olguin',b'useche_olguin',b'',10,7,0,1154,463,FALSE,0,0,FALSE,FALSE,1.09573E+18,2/13/2019 17:10,es,b'@OLGFERN @caracol1001 @NTN24ve Pero xsupuesto q lo manden para donde mandaron al chapo para q no se escape y cadena perpetua tambien',FALSE
,,,,,,,,,,,,,,,,,
